Time(s),ADC
153.0186,367
153.0226,689
153.0267,550
153.0304,47
153.0344,0
153.0386,368
153.0427,689
153.0467,546
153.0505,44
153.0545,0
153.0581,367
153.0621,688
153.0667,558
153.0697,57
153.0737,0
153.0787,358
153.0817,689
153.0863,551
153.0898,53
153.0938,0
153.0987,361
153.1017,689
153.1057,560
153.1099,56
153.1139,0
153.1185,365
153.1225,688
153.1265,564
153.1300,62
153.1340,0
153.1385,360
153.1426,689
153.1466,566
153.1502,62
153.1542,0
153.1578,364
153.1619,689
153.1659,568
153.1697,67
153.1738,0
153.1778,372
153.1823,688
153.1858,571
153.1903,64
153.1944,0
153.1979,371
153.2022,689
153.2062,571
153.2107,61
153.2138,1
153.2184,360
153.2224,689
153.2267,565
153.2297,58
153.2339,0
153.2387,346
153.2427,688
153.2467,566
153.2499,58
153.2539,0
153.2585,369
153.2625,689
153.2667,558
153.2702,59
153.2742,0
153.2787,374
153.2827,688
153.2863,565
153.2898,60
153.2938,0
153.2987,368
153.3027,689
153.3067,563
153.3107,62
153.3147,0
153.3177,360
153.3220,689
153.3260,570
153.3305,66
153.3345,0
153.3385,342
153.3418,688
153.3468,572
153.3503,70
153.3543,0
153.3586,345
153.3627,688
153.3667,578
153.3698,82
153.3741,0
153.3787,347
153.3827,688
153.3857,576
153.3904,80
153.3945,0
153.3975,344
153.4018,689
153.4062,576
153.4107,83
153.4147,0
153.4188,334
153.4227,689
153.4267,568
153.4302,70
153.4343,0
153.4388,346
153.4428,689
153.4468,579
153.4500,82
153.4540,0
153.4586,348
153.4626,688
153.4658,581
153.4703,95
153.4743,0
153.4785,348
153.4828,689
153.4863,583
153.4906,92
153.4946,0
153.4988,357
153.5028,689
153.5068,572
153.5103,81
153.5147,0
153.5183,359
153.5223,689
153.5268,575
153.5308,73
153.5338,0
153.5378,361
153.5421,689
153.5468,570
153.5498,77
153.5538,0
153.5585,352
153.5625,688
153.5668,591
153.5698,96
153.5739,0
153.5784,335
153.5824,689
153.5859,592
153.5908,101
153.5938,0
153.5983,341
153.6023,689
153.6058,589
153.6098,96
153.6138,0
153.6183,333
153.6224,688
153.6264,591
153.6298,99
153.6339,0
153.6385,335
153.6425,689
153.6465,577
153.6500,90
153.6540,0
153.6587,342
153.6628,689
153.6670,570
153.6708,84
153.6748,0
153.6784,333
153.6826,688
153.6861,582
153.6908,91
153.6938,0
153.6983,324
153.7023,688
153.7063,590
153.7099,104
153.7139,0
153.7184,324
153.7224,689
153.7264,585
153.7304,106
153.7344,0
153.7385,320
153.7425,689
153.7468,588
153.7500,98
153.7540,0
153.7586,317
153.7623,688
153.7668,598
153.7708,107
153.7748,0
153.7784,326
153.7823,689
153.7864,603
153.7908,123
153.7948,0
153.7988,316
153.8018,689
153.8069,601
153.8099,118
153.8149,0
153.8188,326
153.8228,689
153.8268,604
153.8303,116
153.8343,0
153.8388,312
153.8423,689
153.8463,594
153.8507,116
153.8539,0
153.8584,315
153.8628,688
153.8659,605
153.8705,115
153.8746,0
153.8783,326
153.8823,689
153.8868,604
153.8909,126
153.8949,0
153.8985,322
153.9029,689
153.9060,607
153.9108,127
153.9150,0
153.9187,312
153.9228,689
153.9269,596
153.9306,114
153.9346,0
153.9381,309
153.9421,689
153.9470,601
153.9506,119
153.9546,0
153.9586,309
153.9629,689
153.9669,603
153.9704,113
153.9744,0
153.9786,305
153.9829,689
153.9865,607
153.9905,128
153.9947,0
153.9989,320
154.0029,689
154.0059,592
154.0106,118
154.0147,0
154.0183,319
154.0223,689
154.0263,598
154.0299,110
154.0349,0
154.0385,300
154.0429,690
154.0459,599
154.0505,119
154.0545,0
154.0582,291
154.0622,689
154.0662,600
154.0708,113
154.0748,0
154.0783,282
154.0823,689
154.0863,587
154.0900,97
154.0940,0
154.0986,284
154.1026,689
154.1066,594
154.1101,109
154.1141,0
154.1188,277
154.1229,689
154.1259,591
154.1306,109
154.1345,0
154.1387,278
154.1429,689
154.1459,594
154.1506,120
154.1546,0
154.1589,282
154.1629,689
154.1659,603
154.1708,129
154.1748,0
154.1788,285
154.1828,688
154.1864,598
154.1909,128
154.1949,0
154.1989,281
154.2029,689
154.2059,606
154.2106,123
154.2146,0
154.2182,276
154.2222,689
154.2263,610
154.2309,131
154.2349,0
154.2385,288
154.2429,689
154.2469,616
154.2510,138
154.2541,0
154.2584,283
154.2624,689
154.2665,614
154.2702,139
154.2742,0
154.2788,287
154.2829,689
154.2864,617
154.2905,141
154.2945,0
154.2980,278
154.3029,689
154.3059,605
154.3104,135
154.3145,0
154.3191,281
154.3221,689
154.3261,614
154.3306,139
154.3346,0
154.3381,284
154.3421,689
154.3461,614
154.3509,148
154.3549,0
154.3585,286
154.3627,689
154.3667,617
154.3702,147
154.3742,0
154.3788,281
154.3829,689
154.3865,621
154.3910,146
154.3950,0
154.3985,272
154.4025,688
154.4065,618
154.4110,150
154.4150,0
154.4185,290
154.4225,689
154.4270,605
154.4309,137
154.4349,0
154.4389,289
154.4423,689
154.4463,605
154.4507,134
154.4547,0
154.4589,276
154.4629,689
154.4659,626
154.4704,149
154.4748,0
154.4783,280
154.4823,689
154.4869,617
154.4911,149
154.4941,0
154.4986,264
154.5026,689
154.5070,612
154.5111,150
154.5141,0
154.5186,264
154.5226,689
154.5266,617
154.5301,154
154.5350,0
154.5386,263
154.5431,689
154.5461,621
154.5506,161
154.5546,0
154.5581,256
154.5621,689
154.5661,619
154.5712,162
154.5742,0
154.5788,267
154.5828,689
154.5864,622
154.5905,160
154.5945,0
154.5990,259
154.6030,688
154.6060,623
154.6106,170
154.6147,0
154.6190,268
154.6231,688
154.6261,622
154.6310,161
154.6340,0
154.6386,253
154.6426,689
154.6470,622
154.6507,159
154.6547,0
154.6582,256
154.6622,689
154.6662,618
154.6710,155
154.6740,0
154.6790,262
154.6830,689
154.6865,629
154.6908,165
154.6941,0
154.6990,258
154.7022,689
154.7062,629
154.7111,165
154.7141,0
154.7186,268
154.7226,689
154.7267,620
154.7302,160
154.7342,0
154.7388,270
154.7430,689
154.7460,626
154.7510,168
154.7541,0
154.7587,247
154.7630,688
154.7660,633
154.7710,171
154.7740,0
154.7786,249
154.7826,689
154.7868,635
154.7911,175
154.7942,0
154.7987,256
154.8030,689
154.8061,637
154.8106,184
154.8146,0
154.8187,256
154.8231,689
154.8261,637
154.8306,179
154.8348,0
154.8390,247
154.8420,689
154.8460,635
154.8506,182
154.8546,0
154.8582,249
154.8622,689
154.8664,638
154.8709,191
154.8750,0
154.8791,251
154.8821,689
154.8861,645
154.8910,195
154.8941,0
154.8986,247
154.9026,688
154.9070,641
154.9106,187
154.9145,0
154.9190,244
154.9230,689
154.9263,636
154.9309,168
154.9348,0
154.9390,236
154.9425,689
154.9465,637
154.9511,186
154.9541,0
154.9584,237
154.9624,689
154.9664,640
154.9710,196
154.9743,0
154.9788,247
154.9831,689
154.9871,637
154.9906,195
154.9946,0
154.9987,244
155.0027,689
155.0065,638
155.0106,190
155.0146,0
155.0187,227
155.0231,688
155.0261,638
155.0306,186
155.0346,0
155.0391,227
155.0431,689
155.0461,639
155.0512,191
155.0542,0
155.0587,232
155.0627,689
155.0668,649
155.0710,208
155.0750,0
155.0786,242
155.0829,689
155.0869,650
155.0904,216
155.0944,0
155.0992,240
155.1032,689
155.1062,633
155.1107,187
155.1152,0
155.1187,236
155.1227,689
155.1272,634
155.1307,180
155.1347,0
155.1382,237
155.1422,688
155.1472,645
155.1507,201
155.1547,0
155.1592,229
155.1632,689
155.1662,648
155.1707,206
155.1750,0
155.1785,217
155.1832,688
155.1872,646
155.1907,202
155.1947,0
155.1992,225
155.2022,688
155.2064,651
155.2111,204
155.2151,0
155.2191,230
155.2231,689
155.2261,642
155.2306,200
155.2346,0
155.2391,220
155.2432,689
155.2462,653
155.2502,208
155.2543,0
155.2589,219
155.2630,689
155.2659,653
155.2706,209
155.2746,0
155.2786,221
155.2827,689
155.2857,655
155.2908,221
155.2949,0
155.2987,216
155.3031,689
155.3061,662
155.3112,232
155.3152,0
155.3188,211
155.3228,688
155.3262,657
155.3307,212
155.3347,0
155.3392,212
155.3432,689
155.3462,655
155.3507,215
155.3547,0
155.3586,205
155.3626,689
155.3666,655
155.3712,215
155.3744,0
155.3789,208
155.3832,689
155.3862,654
155.3907,219
155.3947,0
155.3982,208
155.4022,689
155.4062,653
155.4107,217
155.4147,0
155.4182,202
155.4222,689
155.4262,645
155.4307,198
155.4347,0
155.4382,212
155.4422,689
155.4462,648
155.4511,210
155.4551,0
155.4587,221
155.4627,689
155.4667,645
155.4712,212
155.4742,0
155.4787,197
155.4827,688
155.4872,658
155.4908,217
155.4948,0
155.4988,200
155.5032,689
155.5062,661
155.5108,230
155.5147,0
155.5182,199
155.5222,688
155.5262,656
155.5302,219
155.5353,0
155.5388,197
155.5428,689
155.5468,661
155.5503,230
155.5543,0
155.5593,202
155.5623,689
155.5663,664
155.5709,244
155.5749,0
155.5792,204
155.5822,689
155.5872,663
155.5907,231
155.5947,0
155.5987,200
155.6028,689
155.6068,664
155.6112,238
155.6142,0
155.6187,200
155.6227,689
155.6260,660
155.6305,234
155.6345,0
155.6387,197
155.6427,688
155.6467,659
155.6510,233
155.6550,0
155.6588,207
155.6628,689
155.6668,662
155.6708,228
155.6754,0
155.6790,202
155.6830,689
155.6871,660
155.6907,247
155.6947,0
155.6993,203
155.7023,688
155.7063,668
155.7109,238
155.7149,0
155.7192,197
155.7232,689
155.7263,668
155.7308,244
155.7348,0
155.7383,191
155.7432,689
155.7462,665
155.7508,245
155.7548,0
155.7590,179
155.7630,689
155.7660,659
155.7713,227
155.7743,0
155.7788,192
155.7828,689
155.7858,651
155.7913,215
155.7953,0
155.7992,182
155.8032,688
155.8063,656
155.8111,206
155.8151,0
155.8186,160
155.8226,689
155.8266,638
155.8312,203
155.8352,0
155.8387,148
155.8428,688
155.8459,644
155.8504,192
155.8544,0
155.8585,142
155.8635,674
155.8665,637
155.8710,188
155.8750,0
155.8792,141
155.8824,684
155.8864,638
155.8906,197
155.8946,0
155.8993,152
155.9024,688
155.9063,653
155.9109,212
155.9149,0
155.9184,152
155.9224,689
155.9264,648
155.9313,214
155.9343,0
155.9388,141
155.9428,689
155.9474,637
155.9509,192
155.9549,0
155.9584,149
155.9624,689
155.9673,633
155.9708,188
155.9748,0
155.9790,137
155.9830,684
155.9860,647
155.9906,200
155.9946,0
155.9993,143
156.0033,689
156.0063,646
156.0109,211
156.0149,0
156.0194,147
156.0224,688
156.0264,659
156.0306,234
156.0346,0
156.0391,156
156.0431,689
156.0461,659
156.0506,233
156.0546,0
156.0594,155
156.0625,689
156.0666,663
156.0713,240
156.0745,0
156.0793,149
156.0833,688
156.0863,653
156.0908,220
156.0948,0
156.0994,142
156.1035,689
156.1068,656
156.1113,226
156.1154,0
156.1191,140
156.1218,689
156.1266,653
156.1313,226
156.1346,0
156.1391,146
156.1425,689
156.1465,656
156.1510,239
156.1551,0
156.1587,149
156.1628,689
156.1673,661
156.1707,238
156.1746,0
156.1792,141
156.1832,689
156.1863,665
156.1910,240
156.1950,0
156.1993,147
156.2023,689
156.2074,667
156.2110,238
156.2151,0
156.2193,134
156.2233,689
156.2264,669
156.2308,241
156.2349,0
156.2394,141
156.2424,689
156.2474,668
156.2514,245
156.2554,0
156.2589,156
156.2633,689
156.2673,663
156.2714,239
156.2744,0
156.2795,155
156.2826,689
156.2876,665
156.2911,240
156.2951,1
156.2986,144
156.3034,688
156.3067,658
156.3107,239
156.3147,0
156.3193,134
156.3227,688
156.3267,665
156.3312,254
156.3352,0
156.3384,136
156.3434,688
156.3474,675
156.3512,265
156.3553,0
156.3589,145
156.3629,689
156.3660,675
156.3708,277
156.3748,0
156.3789,142
156.3829,688
156.3874,676
156.3909,276
156.3949,0
156.3984,137
156.4029,689
156.4059,667
156.4114,264
156.4154,0
156.4189,138
156.4229,688
156.4259,671
156.4314,264
156.4355,0
156.4395,139
156.4426,689
156.4461,677
156.4504,289
156.4545,0
156.4587,155
156.4631,689
156.4660,683
156.4706,298
156.4746,0
156.4788,145
156.4828,688
156.4868,681
156.4913,289
156.4949,0
156.4993,137
156.5033,689
156.5073,676
156.5109,277
156.5149,0
156.5184,133
156.5224,689
156.5266,676
156.5308,279
156.5348,0
156.5392,127
156.5432,689
156.5462,674
156.5514,273
156.5553,0
156.5588,128
156.5628,689
156.5673,677
156.5706,289
156.5746,0
156.5787,131
156.5827,689
156.5874,680
156.5905,296
156.5945,0
156.5989,134
156.6034,689
156.6074,676
156.6109,274
156.6151,0
156.6187,125
156.6227,689
156.6267,676
156.6310,281
156.6350,0
156.6394,123
156.6434,689
156.6466,675
156.6514,281
156.6544,0
156.6589,121
156.6629,689
156.6674,677
156.6714,287
156.6744,0
156.6790,121
156.6830,688
156.6875,672
156.6910,273
156.6950,0
156.6985,130
156.7025,689
156.7065,678
156.7110,272
156.7150,0
156.7185,130
156.7235,689
156.7265,674
156.7310,299
156.7350,0
156.7385,115
156.7425,688
156.7465,681
156.7507,284
156.7548,0
156.7594,107
156.7634,687
156.7674,675
156.7706,284
156.7746,0
156.7792,112
156.7832,688
156.7866,676
156.7914,285
156.7944,0
156.7990,115
156.8030,684
156.8060,679
156.8105,292
156.8145,0
156.8191,113
156.8231,686
156.8276,682
156.8307,300
156.8347,0
156.8391,113
156.8431,689
156.8462,681
156.8512,311
156.8552,0
156.8587,114
156.8634,689
156.8674,682
156.8710,301
156.8750,0
156.8795,109
156.8825,689
156.8866,682
156.8910,311
156.8953,0
156.8989,105
156.9029,675
156.9074,678
156.9115,300
156.9146,0
156.9195,105
156.9236,682
156.9275,684
156.9305,314
156.9355,0
156.9389,107
156.9429,687
156.9474,681
156.9514,308
156.9554,0
156.9587,109
156.9637,689
156.9675,683
156.9710,318
156.9750,0
156.9795,111
156.9835,689
156.9875,682
156.9910,306
156.9950,0
156.9995,99
157.0035,676
157.0076,680
157.0108,301
157.0148,0
157.0195,112
157.0228,688
157.0268,679
157.0313,301
157.0348,0
157.0395,112
157.0426,689
157.0475,683
157.0509,315
157.0549,0
157.0594,112
157.0634,689
157.0674,678
157.0715,304
157.0755,0
157.0787,101
157.0827,675
157.0875,683
157.0911,306
157.0951,0
157.0995,93
157.1035,668
157.1075,682
157.1111,305
157.1151,0
157.1186,87
157.1226,664
157.1275,680
157.1311,303
157.1351,0
157.1386,84
157.1435,672
157.1475,682
157.1515,317
157.1546,0
157.1593,95
157.1634,678
157.1674,688
157.1715,333
157.1755,0
157.1790,92
157.1836,680
157.1876,681
157.1916,326
157.1947,0
157.1989,95
157.2029,678
157.2075,686
157.2116,323
157.2156,0
157.2187,91
157.2235,671
157.2275,685
157.2308,322
157.2348,0
157.2393,96
157.2435,689
157.2475,686
157.2511,330
157.2551,0
157.2596,100
157.2635,689
157.2675,688
157.2716,347
157.2746,0
157.2781,87
157.2826,670
157.2866,687
157.2916,321
157.2949,0
157.2989,98
157.3030,683
157.3075,682
157.3109,314
157.3149,0
157.3193,90
157.3234,681
157.3274,683
157.3314,321
157.3354,0
157.3390,96
157.3436,683
157.3476,686
157.3516,328
157.3548,0
157.3596,102
157.3627,688
157.3667,688
157.3712,343
157.3752,0
157.3787,94
157.3827,679
157.3876,688
157.3916,353
157.3946,0
157.3992,90
157.4036,680
157.4066,688
157.4108,340
157.4148,0
157.4194,82
157.4234,660
157.4274,687
157.4307,346
157.4349,0
157.4396,77
157.4436,665
157.4476,688
157.4516,345
157.4547,0
157.4592,80
157.4632,664
157.4662,687
157.4707,341
157.4747,0
157.4792,80
157.4828,662
157.4868,687
157.4914,342
157.4955,0
157.4987,69
157.5027,649
157.5067,687
157.5115,333
157.5155,0
157.5190,67
157.5230,650
157.5275,686
157.5308,340
157.5347,0
157.5390,75
157.5430,656
157.5475,688
157.5516,350
157.5556,0
157.5587,72
157.5628,662
157.5668,686
157.5708,324
157.5748,0
157.5790,75
157.5830,661
157.5875,684
157.5914,322
157.5954,0
157.5989,63
157.6029,639
157.6076,679
157.6116,319
157.6146,0
157.6192,63
157.6232,623
157.6278,682
157.6308,332
157.6350,0
157.6395,62
157.6425,643
157.6474,682
157.6515,344
157.6555,0
157.6590,64
157.6630,641
157.6675,688
157.6716,346
157.6746,0
157.6791,57
157.6832,645
157.6862,688
157.6916,339
157.6956,0
157.6987,58
157.7036,642
157.7076,685
157.7110,329
157.7150,0
157.7195,66
157.7236,642
157.7275,685
157.7311,327
157.7351,0
157.7396,66
157.7436,652
157.7476,688
157.7512,352
157.7552,0
157.7597,57
157.7627,639
157.7667,688
157.7707,353
157.7748,0
157.7793,59
157.7833,640
157.7873,688
157.7916,349
157.7956,0
157.7988,60
157.8028,643
157.8076,688
157.8107,348
157.8147,0
157.8192,57
157.8232,640
157.8262,688
157.8308,366
157.8348,0
157.8394,58
157.8434,639
157.8474,687
157.8516,346
157.8549,0
157.8594,64
157.8636,651
157.8677,686
157.8710,334
157.8750,0
157.8797,57
157.8828,639
157.8877,685
157.8916,336
157.8956,0
157.8994,57
157.9035,637
157.9075,688
157.9117,357
157.9148,0
157.9197,49
157.9237,628
157.9277,687
157.9317,355
157.9347,0
157.9393,47
157.9433,620
157.9463,688
157.9517,357
157.9547,0
157.9596,42
157.9627,608
157.9668,686
157.9713,341
157.9753,0
157.9795,47
157.9835,625
157.9875,689
157.9920,355
157.9950,0
157.9997,47
158.0037,618
158.0077,688
158.0117,366
158.0157,0
158.0192,47
158.0232,625
158.0285,688
158.0315,370
158.0355,0
158.0400,49
158.0430,629
158.0480,689
158.0510,364
158.0550,0
158.0595,40
158.0637,621
158.0677,688
158.0715,363
158.0755,0
158.0794,41
158.0834,614
158.0874,688
158.0917,370
158.0957,0
158.0988,50
158.1028,619
158.1077,687
158.1117,374
158.1147,0
158.1188,51
158.1228,634
158.1268,689
158.1308,371
158.1352,0
158.1387,47
158.1427,631
158.1477,688
158.1513,382
158.1553,0
158.1588,49
158.1628,629
158.1668,688
158.1709,376
158.1749,0
158.1797,47
158.1837,629
158.1877,689
158.1911,376
158.1953,0
158.1988,47
158.2028,633
158.2068,688
158.2115,369
158.2157,0
158.2192,51
158.2233,635
158.2274,688
158.2316,364
158.2356,0
158.2390,49
158.2433,635
158.2463,688
158.2508,377
158.2558,0
158.2593,42
158.2633,614
158.2663,689
158.2708,382
158.2748,0
158.2788,41
158.2837,615
158.2877,689
158.2910,378
158.2950,0
158.2997,43
158.3037,610
158.3078,689
158.3109,373
158.3149,0
158.3195,35
158.3236,612
158.3276,688
158.3317,390
158.3349,0
158.3394,38
158.3434,609
158.3474,688
158.3517,396
158.3557,0
158.3593,39
158.3638,615
158.3678,689
158.3718,388
158.3758,0
158.3793,37
158.3836,612
158.3876,689
158.3912,389
158.3953,0
158.3997,36
158.4037,609
158.4077,688
158.4108,388
158.4149,0
158.4194,37
158.4234,608
158.4274,689
158.4318,398
158.4358,0
158.4393,34
158.4435,609
158.4478,689
158.4518,393
158.4558,0
158.4591,34
158.4631,612
158.4677,689
158.4717,396
158.4758,0
158.4791,38
158.4831,607
158.4876,689
158.4911,389
158.4951,0
158.4997,31
158.5037,596
158.5076,689
158.5116,396
158.5156,0
158.5191,28
158.5232,589
158.5277,689
158.5318,394
158.5348,0
158.5396,31
158.5436,602
158.5476,689
158.5507,395
158.5552,0
158.5597,28
158.5637,597
158.5678,689
158.5718,403
158.5758,0
158.5793,32
158.5833,607
158.5878,689
158.5913,377
158.5953,0
158.5992,35
158.6032,612
158.6077,688
158.6118,389
158.6150,0
158.6195,34
158.6238,606
158.6278,688
158.6318,391
158.6358,0
158.6390,23
158.6430,596
158.6478,689
158.6517,405
158.6557,0
158.6591,27
158.6631,591
158.6676,689
158.6716,404
158.6758,0
158.6793,28
158.6834,601
158.6874,689
158.6918,421
158.6958,0
158.6997,29
158.7036,604
158.7076,689
158.7119,407
158.7159,0
158.7199,25
158.7229,589
158.7278,689
158.7308,401
158.7348,0
158.7394,24
158.7439,589
158.7475,689
158.7515,397
158.7555,0
158.7590,24
158.7630,586
158.7675,689
158.7715,404
158.7759,0
158.7794,21
158.7835,580
158.7875,688
158.7919,410
158.7959,0
158.7994,19
158.8036,574
158.8076,689
158.8119,403
158.8159,0
158.8195,22
158.8235,582
158.8275,689
158.8316,400
158.8356,0
158.8400,20
158.8441,580
158.8475,689
158.8517,408
158.8557,0
158.8599,22
158.8641,590
158.8676,688
158.8716,415
158.8756,0
158.8800,22
158.8830,588
158.8877,689
158.8914,422
158.8955,0
158.8992,31
158.9031,599
158.9076,689
158.9111,399
158.9151,0
158.9199,28
158.9229,602
158.9274,688
158.9314,398
158.9354,0
158.9389,24
158.9439,593
158.9474,689
158.9515,422
158.9556,0
158.9597,24
158.9637,584
158.9677,689
158.9718,428
158.9758,0
158.9795,25
158.9835,583
158.9874,688
158.9919,425
158.9961,0
158.9999,21
159.0034,582
159.0074,689
159.0119,431
159.0159,0
159.0199,21
159.0239,582
159.0274,689
159.0314,420
159.0354,0
159.0397,16
159.0437,575
159.0477,689
159.0512,417
159.0552,0
159.0598,19
159.0638,577
159.0677,689
159.0719,425
159.0759,0
159.0794,19
159.0834,579
159.0874,688
159.0914,428
159.0954,0
159.0999,16
159.1038,587
159.1074,689
159.1114,445
159.1160,0
159.1199,18
159.1229,570
159.1274,689
159.1315,440
159.1355,0
159.1390,17
159.1430,566
159.1475,688
159.1519,435
159.1559,0
159.1599,20
159.1629,581
159.1674,689
159.1715,435
159.1755,0
159.1790,19
159.1830,578
159.1877,689
159.1919,437
159.1960,0
159.2001,18
159.2032,579
159.2078,689
159.2118,436
159.2158,0
159.2194,17
159.2237,579
159.2277,689
159.2319,446
159.2359,0
159.2399,15
159.2439,558
159.2475,689
159.2520,433
159.2550,0
159.2600,18
159.2640,564
159.2675,689
159.2717,440
159.2757,0
159.2793,16
159.2833,570
159.2878,688
159.2920,428
159.2951,0
159.2996,19
159.3040,578
159.3080,689
159.3120,421
159.3152,0
159.3197,19
159.3237,574
159.3277,688
159.3319,428
159.3359,0
159.3394,14
159.3434,565
159.3474,689
159.3519,437
159.3560,0
159.3596,15
159.3636,571
159.3680,689
159.3720,439
159.3763,0
159.3798,14
159.3838,562
159.3874,689
159.3911,445
159.3957,0
159.4000,12
159.4040,559
159.4080,689
159.4111,443
159.4160,0
159.4196,12
159.4240,556
159.4275,689
159.4315,446
159.4360,0
159.4396,14
159.4436,558
159.4476,688
159.4519,446
159.4551,0
159.4596,13
159.4640,556
159.4675,689
159.4720,440
159.4760,0
159.4800,10
159.4830,549
159.4880,689
159.4910,453
159.4954,0
159.5000,11
159.5040,549
159.5075,688
159.5115,444
159.5155,0
159.5200,13
159.5240,568
159.5275,689
159.5316,449
159.5350,0
159.5396,12
159.5436,556
159.5476,689
159.5519,455
159.5560,0
159.5595,6
159.5636,549
159.5677,688
159.5717,435
159.5757,0
159.5792,9
159.5832,544
159.5880,689
159.5911,431
159.5952,0
159.5998,13
159.6038,562
159.6074,689
159.6116,441
159.6160,0
159.6195,13
159.6236,564
159.6275,689
159.6320,443
159.6362,0
159.6400,13
159.6432,560
159.6478,688
159.6518,453
159.6558,0
159.6593,9
159.6633,553
159.6678,689
159.6718,442
159.6760,0
159.6795,7
159.6835,545
159.6881,690
159.6919,451
159.6960,0
159.6997,7
159.7037,535
159.7077,688
159.7111,441
159.7151,0
159.7201,8
159.7241,543
159.7281,688
159.7311,439
159.7353,0
159.7398,5
159.7438,522
159.7473,689
159.7517,450
159.7557,0
159.7593,8
159.7633,529
159.7674,689
159.7722,458
159.7752,0
159.7797,5
159.7842,530
159.7880,688
159.7921,459
159.7961,0
159.7996,4
159.8036,524
159.8081,689
159.8121,455
159.8161,0
159.8197,4
159.8236,520
159.8281,689
159.8321,444
159.8361,0
159.8397,4
159.8437,518
159.8477,689
159.8522,450
159.8562,0
159.8597,4
159.8637,520
159.8677,689
159.8712,448
159.8762,0
159.8802,2
159.8832,516
159.8877,689
159.8919,444
159.8959,0
159.8994,4
159.9034,520
159.9079,689
159.9119,449
159.9159,0
159.9194,3
159.9234,516
159.9281,688
159.9321,449
159.9351,0
159.9401,2
159.9441,508
159.9481,689
159.9511,463
159.9552,0
159.9597,3
159.9637,518
159.9677,689
159.9721,440
159.9751,0
159.9798,4
159.9833,535
159.9878,689
159.9918,450
159.9961,0
159.9998,4
160.0037,531
160.0081,688
160.0116,470
160.0157,0
160.0202,1
160.0232,517
160.0277,689
160.0317,462
160.0357,0
160.0403,1
160.0433,507
160.0475,689
160.0515,466
160.0555,0
160.0600,2
160.0642,508
160.0677,689
160.0721,458
160.0761,0
160.0797,1
160.0837,507
160.0877,688
160.0921,460
160.0954,0
160.1001,1
160.1034,512
160.1074,689
160.1116,459
160.1156,0
160.1199,1
160.1229,510
160.1273,689
160.1314,465
160.1354,0
160.1402,0
160.1432,497
160.1477,689
160.1517,454
160.1557,0
160.1592,1
160.1632,494
160.1677,689
160.1717,452
160.1757,0
160.1792,0
160.1832,495
160.1877,688
160.1923,461
160.1963,0
160.1998,1
160.2038,504
160.2078,689
160.2112,461
160.2152,0
160.2197,1
160.2237,501
160.2282,689
160.2312,469
160.2352,0
160.2397,0
160.2437,498
160.2477,688
160.2518,458
160.2558,0
160.2593,0
160.2633,486
160.2682,689
160.2722,459
160.2762,0
160.2797,0
160.2837,485
160.2877,689
160.2909,466
160.2963,0
160.2998,0
160.3038,498
160.3078,688
160.3122,479
160.3162,0
160.3197,0
160.3237,504
160.3282,688
160.3323,475
160.3353,0
160.3398,0
160.3438,493
160.3482,689
160.3522,473
160.3562,0
160.3603,0
160.3642,495
160.3683,688
160.3713,458
160.3756,0
160.3802,0
160.3843,487
160.3875,689
160.3916,448
160.3961,0
160.3996,0
160.4036,504
160.4077,689
160.4122,493
160.4162,0
160.4197,0
160.4237,503
160.4283,688
160.4323,477
160.4355,0
160.4401,0
160.4441,485
160.4476,689
160.4516,477
160.4556,0
160.4602,0
160.4642,479
160.4677,689
160.4723,474
160.4753,0
160.4798,0
160.4838,483
160.4878,688
160.4912,477
160.4957,0
160.4998,0
160.5038,474
160.5082,689
160.5113,481
160.5158,0
160.5193,0
160.5243,483
160.5278,689
160.5320,489
160.5359,0
160.5400,0
160.5439,479
160.5474,689
160.5514,486
160.5563,0
160.5598,0
160.5643,481
160.5680,689
160.5721,483
160.5760,0
160.5798,0
160.5838,471
160.5877,689
160.5918,484
160.5958,0
160.6004,0
160.6035,482
160.6074,688
160.6119,498
160.6160,0
160.6197,0
160.6243,480
160.6275,689
160.6317,500
160.6357,0
160.6402,0
160.6442,478
160.6477,689
160.6517,497
160.6559,0
160.6594,0
160.6634,482
160.6674,688
160.6719,483
160.6759,0
160.6794,0
160.6834,491
160.6876,688
160.6916,483
160.6961,0
160.6998,0
160.7038,485
160.7083,689
160.7113,488
160.7163,0
160.7198,0
160.7243,483
160.7278,688
160.7319,500
160.7362,0
160.7399,0
160.7438,478
160.7474,688
160.7514,500
160.7554,0
160.7603,0
160.7643,472
160.7678,688
160.7718,512
160.7758,0
160.7802,0
160.7843,467
160.7881,688
160.7921,503
160.7956,0
160.8003,0
160.8033,464
160.8073,689
160.8114,497
160.8154,0
160.8199,0
160.8239,452
160.8283,689
160.8316,495
160.8356,0
160.8403,0
160.8433,447
160.8479,689
160.8519,501
160.8561,0
160.8597,0
160.8637,447
160.8677,689
160.8717,505
160.8757,0
160.8799,0
160.8839,452
160.8884,689
160.8914,500
160.8963,0
160.8998,0
160.9038,439
160.9083,688
160.9113,496
160.9163,0
160.9196,0
160.9236,446
160.9281,689
160.9321,503
160.9354,0
160.9395,0
160.9435,449
160.9475,688
160.9516,496
160.9556,0
160.9601,0
160.9644,444
160.9675,688
160.9717,514
160.9757,0
160.9801,0
160.9841,456
160.9876,689
160.9917,512
160.9963,0
160.9998,0
161.0038,462
161.0083,688
