Alpha,Beta,AlphaBetaRatio,Label
1.3193281465339823e-06,2.112511054066434e-06,0.6245307658837427,Calm
1.809168369059374e-06,2.7635592396535204e-06,0.654651560603491,Not Calm
6.336219673413082e-07,1.259089602357947e-06,0.5032381858723154,Calm
1.0209663966618266e-06,2.753808840338844e-06,0.3707470110874512,Calm
2.2147395094425144e-06,1.995223292051398e-06,1.1100208774955809,Calm
6.504377167478175e-06,1.972071107848116e-06,3.298246772945028,Calm
2.610719098837032e-06,3.648028433306189e-06,0.7156520697594867,Not Calm
2.638301622909973e-06,1.7146118568362785e-06,1.538716539484361,Calm
3.576004037185559e-06,1.3292318323802318e-06,2.690278663265288,Calm
3.5306990449623364e-06,4.60728788962026e-06,0.7663291570983949,Not Calm
1.5668165596931876e-06,3.1943599578574927e-06,0.4904946782340948,Not Calm
1.88742346914062e-06,4.046461990138893e-06,0.4664379583300707,Not Calm
1.7885096408982477e-06,1.6453895824004715e-06,1.0869824751710029,Calm
1.966607241274609e-05,7.209793057700713e-06,2.727688888620866,Not Calm
7.297419883021525e-06,5.47670027459753e-06,1.3324482840277023,Not Calm
4.17443280382985e-07,2.4852183664761416e-06,0.1679704632856424,Not Calm
1.6831528504152872e-06,5.181398816027919e-06,0.3248452609377787,Not Calm
2.317862434775676e-06,1.1432911732247428e-06,2.0273596867173937,Calm
4.320429232595581e-06,1.8506646897888524e-06,2.3345283759039632,Calm
4.478669533483544e-07,1.4197503307087169e-06,0.3154547272581273,Calm
2.406052996899147e-06,3.749195129423859e-06,0.6417518730930621,Not Calm
1.0734603464165491e-06,1.9299022781243283e-06,0.5562252340879379,Not Calm
1.6370723902755572e-06,2.4556622258832044e-06,0.666652104275769,Calm
2.8866331789429386e-06,4.044430534839561e-06,0.7137304384577466,Not Calm
3.62249969677318e-06,4.377289949081817e-06,0.8275667682313432,Not Calm
2.852348644536144e-06,4.122221349306995e-06,0.6919445616416656,Not Calm
1.839202048753492e-06,2.479140706817876e-06,0.7418707795388574,Not Calm
8.947201154864886e-07,1.1161849407224086e-06,0.8015876964864037,Not Calm
6.71323950048853e-06,2.554390731356189e-06,2.6281177026211275,Not Calm
1.3462262119406617e-06,1.639273548618661e-06,0.8212334134684619,Calm
3.7524223052686286e-06,4.858708263858477e-06,0.7723086263855434,Not Calm
3.3323789639780487e-06,8.796752002945568e-07,3.788192463379905,Calm
4.274152560371041e-06,3.345066322267349e-06,1.277748226371171,Calm
1.3104608363414506e-06,3.991717549245807e-06,0.3282949808382731,Not Calm
2.284099296491291e-06,1.3970039051656646e-06,1.6349985050474354,Calm
1.6494919583728748e-06,1.07668882148824e-06,1.5320043502382468,Calm
3.4852231797349874e-06,6.802467368252538e-06,0.5123469163557773,Not Calm
1.2587259288700017e-06,1.7091254648320643e-06,0.7364736847997767,Calm
1.834799564192113e-06,1.7452118099579805e-06,1.0513334563306038,Calm
3.0975830432624127e-06,3.0340668090747643e-06,1.0209343558281825,Calm
1.1511762635543897e-06,7.118431587991945e-06,0.1617176830773093,Not Calm
1.0076113859152231e-06,2.598195323999248e-06,0.3878120234487479,Not Calm
1.0650459985889566e-06,8.537178915948474e-07,1.247538571083854,Calm
1.7759033898652437e-06,6.817162247797781e-07,2.6050478561500165,Calm
4.138361832570007e-06,3.91692630667747e-06,1.0565329823834164,Not Calm
9.755600200304725e-07,1.7453690204059404e-06,0.5589419822540309,Calm
1.6400919430663814e-06,3.290619598307991e-06,0.498414324132058,Not Calm
4.852252262431134e-06,1.0507338896375284e-05,0.4617964938872406,Not Calm
3.829322531371453e-06,2.3574881390557222e-06,1.6243231378060148,Not Calm
1.6327648963848973e-06,5.301132092374738e-06,0.3080030582021341,Not Calm
1.2516461436486826e-06,8.760802696116133e-07,1.4286888850990405,Calm
6.033171018792354e-07,1.2889905178040254e-06,0.4680539488429054,Calm
8.173013305035065e-07,3.2938208983062764e-06,0.2481316852788726,Not Calm
1.873459479447247e-06,1.597397568612665e-06,1.1728197890487218,Calm
2.03393111098714e-06,1.396593247859266e-06,1.456351814749786,Calm
2.005638375588078e-06,2.050083001021958e-06,0.9783205726735332,Calm
1.9931174838898738e-06,2.911719238300254e-06,0.684515683268067,Not Calm
5.204678641789496e-07,8.69544431555422e-07,0.5985523514283775,Calm
2.612958710891731e-06,3.276058021198937e-06,0.7975923179576252,Not Calm
2.7229761230169884e-06,6.593254625986957e-06,0.4129942308438271,Not Calm
2.0581095229638065e-06,1.2970345361106343e-06,1.5867808186013128,Calm
2.4129429871483383e-06,3.1374831700008345e-06,0.7690696193113592,Not Calm
5.971019645216552e-06,4.22413976103381e-06,1.4135468954642765,Not Calm
4.843410803254803e-07,1.3490524781482237e-06,0.3590231574907381,Calm
1.817743220169404e-06,2.3556873247121903e-06,0.7716402771711179,Not Calm
1.8106204441787493e-06,2.3682697095817308e-06,0.7645330415084058,Calm
7.509347709419551e-07,1.4475994894417222e-06,0.5187448437354443,Calm
3.089485010518384e-06,3.6477840299121935e-06,0.8469484446404442,Not Calm
2.1717082269325755e-06,1.814418913273118e-06,1.1969166607809032,Calm
8.526349892621017e-07,2.709077528165284e-06,0.3147325908533694,Not Calm
6.568753094144881e-07,2.176175326964904e-06,0.3018485235427364,Not Calm
8.3954452395797e-07,9.484353106788788e-07,0.8851890208063152,Calm
1.869829560742808e-06,8.520496536078562e-07,2.194507741215949,Calm
4.103153062498547e-06,4.473772300152225e-06,0.9171573310422912,Not Calm
1.311316507817066e-06,1.8344865811105404e-06,0.7148139001503278,Calm
1.931219196665052e-06,2.4377386399407805e-06,0.792217494124787,Not Calm
2.808968758678983e-06,9.398866211140904e-07,2.98862511240918,Calm
2.171472650137701e-06,3.1293424153157435e-06,0.6939070136620393,Not Calm
5.7504426976591325e-06,2.831160373278915e-06,2.031125736264542,Not Calm
1.4870709325055003e-06,9.096415846159852e-07,1.634787764384456,Calm
1.4842743929312748e-06,4.6085432488351925e-06,0.3220701885148684,Not Calm
3.940991249072096e-07,1.49308922742394e-06,0.2639488100702177,Calm
1.4919901934114674e-06,4.102690661096336e-06,0.363661391183895,Not Calm
1.8725443697395305e-06,3.1679859640623763e-06,0.5910835436083582,Not Calm
1.042983443793903e-06,2.880921722000656e-06,0.3620311637865687,Not Calm
2.1277650665912395e-06,1.3991108222690348e-06,1.5207980902760052,Calm
1.5684187818474198e-06,2.517932285584993e-06,0.6228995079917441,Calm
1.6289898858345011e-06,1.1515179363535346e-06,1.414645690186084,Calm
1.4763040724647355e-06,4.563009093397104e-06,0.3235373943481769,Not Calm
3.652513980903981e-06,2.925660906585948e-06,1.2484406421406582,Not Calm
5.912786561200612e-06,3.298879511456212e-06,1.792362085570853,Not Calm
4.311531400504792e-06,4.327071217183722e-06,0.9964086986557518,Not Calm
4.3324409850191295e-06,3.029937202343036e-06,1.4298781445598523,Not Calm
2.717351307691366e-06,2.4186481703936823e-06,1.1235000364890046,Calm
1.6051301766139336e-06,1.3473190138271093e-06,1.1913512391207943,Calm
2.244173420218575e-06,3.589896768200526e-06,0.6251359203689556,Not Calm
8.045054275613709e-07,5.249080576542771e-06,0.1532659702646908,Not Calm
2.531129599214664e-06,5.718753435988275e-06,0.4426016312027364,Not Calm
8.414856820343554e-07,1.2843248993420875e-06,0.6551968917408808,Calm
9.636542567092665e-07,2.6184246097407947e-06,0.3680282613921282,Not Calm
1.3183013863643454e-06,3.701416481641389e-06,0.3561613217272286,Not Calm
2.1349047783505965e-06,4.517447944596582e-06,0.4725908974566498,Not Calm
2.780435525598865e-06,4.487651711133879e-06,0.6195747140315269,Not Calm
1.0355435085902445e-06,6.466458246483073e-07,1.6014075543647834,Calm
4.928432390447886e-06,2.579435866033038e-06,1.9106628915831168,Not Calm
1.0967166414292697e-06,4.744385031380832e-06,0.2311609690561044,Not Calm
6.41498579057027e-06,5.251135993857584e-06,1.2216377176432067,Not Calm
7.719585281015577e-07,2.017081445859265e-06,0.3827106385249149,Calm
2.322837533007586e-06,8.248792816531694e-07,2.81597269403143,Calm
1.722942889837429e-06,1.0839523841031832e-06,1.5895005307478702,Calm
3.118513251518604e-06,1.960572461458493e-06,1.59061361557568,Calm
1.77462508525079e-06,3.0056719995929057e-06,0.5904253975454238,Not Calm
1.4509881099338694e-06,2.3742614135963887e-06,0.6111324143266936,Not Calm
3.0838022012454344e-06,1.3783181639637085e-06,2.237366002909784,Calm
4.469276961137811e-06,2.39110202753709e-06,1.86912850629854,Calm
7.876909394992745e-06,4.824216933770241e-06,1.632785072299133,Not Calm
7.423794053026699e-07,2.959482779530844e-06,0.2508476854257475,Not Calm
1.6123531815289567e-06,5.728649237356695e-06,0.2814543384878153,Not Calm
2.8401212628406954e-06,3.279177413203295e-06,0.8661078389370511,Calm
3.473465917416365e-06,1.1625976744147515e-06,2.987676643310764,Calm
2.848244085983705e-06,9.602073735138071e-07,2.966280164628156,Calm
1.5673486361582777e-06,1.1762138501753245e-06,1.3325371367839711,Calm
1.9465281093651857e-06,2.9301830740976825e-06,0.664302557260726,Not Calm
2.27970996611149e-06,2.1241041765490807e-06,1.0732571364815138,Not Calm
4.810158181992338e-06,4.713557017784452e-06,1.020494323892425,Not Calm
2.1261471038605094e-06,1.9490832516848427e-06,1.0908446840444643,Not Calm
1.511187599586696e-06,9.193923844041152e-07,1.6436807887702272,Calm
1.348876714519654e-06,1.1960959837261774e-06,1.1277328348829676,Calm
2.4056572780143643e-06,7.046535250929706e-07,3.4139576293143024,Calm
3.284154925283902e-06,1.7780316890014673e-06,1.847073337105856,Calm
4.271572398596182e-06,1.573437054416663e-06,2.7148034848968443,Calm
1.9231562574447487e-06,3.3550285390489635e-06,0.5732160650978838,Not Calm
4.089562726705995e-06,1.3112098593011324e-06,3.1189231057839275,Calm
3.465792209471284e-06,2.086236278719707e-06,1.6612654303941978,Calm
7.510151785300291e-07,1.6368253935804728e-06,0.4588242469083531,Calm
3.912122870809056e-06,2.220582368969071e-06,1.761755350973673,Calm
6.904003428562606e-06,1.0272853079345808e-06,6.720628996868963,Calm
1.5520295334980838e-06,8.155311447538005e-07,1.903090450293745,Calm
3.6299828147341625e-06,1.4925362523928269e-06,2.432090214837055,Calm
7.568296538032625e-07,2.1257601739877394e-06,0.3560277697664815,Not Calm
1.545747332160022e-07,2.2921503685750085e-06,0.0674365588467473,Not Calm
2.012736043606604e-06,3.93487300236063e-06,0.5115123264204747,Not Calm
8.998200350488198e-07,1.2823597705677062e-06,0.7016907857694769,Not Calm
1.9967453837229103e-06,2.024040403633152e-06,0.9865145874256032,Calm
2.244258739740976e-06,2.236250103111875e-06,1.0035812794901413,Not Calm
4.101417569592408e-06,9.9372038133164e-07,4.12733566367662,Calm
1.2332738283006034e-06,4.262652346462201e-06,0.2893207627697253,Not Calm
4.871982896106027e-06,3.329447001648317e-06,1.4633009306632734,Not Calm
5.217672652828876e-07,1.8730783117991492e-06,0.2785613724723095,Not Calm
2.293363597988698e-06,1.395149787610664e-06,1.6438117386064448,Calm
1.2771926892556854e-06,1.81661112329019e-06,0.7030633429913572,Calm
2.490866705820753e-06,1.161528715054106e-06,2.1444727741446528,Calm
1.9854298341113426e-06,1.7653688162112778e-06,1.1246544154848876,Not Calm
9.951842667318868e-07,1.951883240889907e-06,0.5098585027443343,Calm
2.2915266032960784e-05,1.119412735090326e-05,2.0470792688553554,Not Calm
3.180976826734325e-06,1.2881848740951963e-06,2.469348065407615,Calm
1.3446658024646747e-06,1.187767780853715e-06,1.132094862430254,Calm
4.588334069913527e-06,1.4344588019823788e-06,3.1986516891057364,Calm
4.054728421810893e-06,6.56038147585834e-06,0.6180629033131622,Not Calm
2.697254193640345e-06,3.6691298392527e-06,0.735120944695078,Not Calm
1.6398455702678152e-06,1.891519832600768e-06,0.8669460092380261,Not Calm
2.5826602569636746e-06,1.0596776066692692e-06,2.43721320589323,Calm
4.4210987701232635e-07,1.1624815674535665e-06,0.3803156018901655,Calm
1.922617266940194e-05,6.579235379546289e-06,2.9222503163776152,Not Calm
1.758174953035113e-06,4.469067680242698e-06,0.3934097845078133,Not Calm
1.7814508404002982e-06,4.582628028604664e-06,0.3887400044866222,Not Calm
6.004560171700565e-06,2.0026724222191075e-06,2.998273759143831,Calm
1.1855484908550197e-06,3.2203376554051505e-06,0.3681441568293762,Not Calm
3.988746782220404e-06,4.208074266139534e-06,0.9478793695054388,Not Calm
3.50616362925823e-06,1.5575139248351597e-06,2.251128271376005,Calm
2.923534217629319e-06,3.1341039916337496e-06,0.9328134055007332,Not Calm
1.290754576948289e-06,5.338359310189936e-06,0.2417886286680775,Not Calm
3.1031737920114968e-06,2.933935814667602e-06,1.057682917430513,Not Calm
1.1772110480127406e-06,8.003893166904655e-07,1.47079805222838,Calm
8.326268187011782e-07,2.9533373976609743e-06,0.2819274287321908,Not Calm
7.48325844612713e-07,2.9685443564167872e-06,0.2520851147112343,Not Calm
2.946706255843236e-06,4.934791549665862e-06,0.5971288201712915,Not Calm
9.953537352175958e-07,3.7175153153104894e-06,0.2677470436014768,Not Calm
6.1673455271029805e-06,4.492790892713825e-06,1.372720358987742,Not Calm
9.56169234300654e-07,1.1822820564792616e-06,0.8087488337157438,Calm
9.81730157761334e-07,1.2138408499299223e-06,0.808779963055298,Calm
2.8828207792348194e-06,6.749179311177556e-06,0.4271364926488881,Not Calm
1.8301370448044236e-06,2.911274914014818e-06,0.6286376583654746,Not Calm
1.542581717916129e-06,8.938920632312451e-07,1.7256912566602254,Calm
4.736921931386636e-06,4.39353235674825e-06,1.0781579710255136,Not Calm
3.9219969636059885e-06,3.849822418621049e-06,1.018747499790079,Not Calm
1.321249588765182e-06,3.708985262936773e-06,0.3562293983662305,Not Calm
1.130757448395823e-06,3.474108098187751e-06,0.325481365702373,Not Calm
4.941070200674027e-07,2.2015361513525757e-06,0.2244373864875369,Not Calm
8.452703750305783e-07,4.066905799447578e-06,0.2078411491963729,Not Calm
1.1345423736402527e-06,4.175975711999218e-06,0.2716831830176279,Not Calm
3.352077832444088e-06,7.965297432674433e-07,4.208352369484077,Calm
1.3192578290503365e-06,1.942223320658408e-06,0.6792513584911091,Not Calm
9.76235337142398e-07,1.435590873043147e-06,0.6800233656215625,Not Calm
1.7368854178639884e-06,6.461012887042928e-07,2.688255615999746,Calm
1.819367951564879e-06,1.7414415960479834e-06,1.0447481877622202,Calm
2.617946924710868e-06,1.149801088737364e-06,2.276869408417177,Calm
5.983894457151561e-07,3.6812463712670815e-06,0.1625507736688622,Not Calm
1.2183515242474685e-06,4.049059424855348e-06,0.3008974175011012,Not Calm
1.6515492551129286e-06,1.1067416884521722e-06,1.492262623108283,Calm
1.4472770434747545e-06,7.016651783127688e-07,2.0626319905954165,Calm
5.128601913956379e-06,1.5009061255641722e-06,3.4170037863151506,Calm
1.9002995938022016e-06,3.488837930197337e-06,0.5446798136864776,Not Calm
4.5254236473421494e-07,8.412429009131807e-07,0.5379449434199968,Calm
3.969852354095985e-06,4.301311217623955e-06,0.922940041592464,Not Calm
5.467768591297459e-07,1.5990853364267314e-06,0.3419310068539289,Not Calm
1.2508877520366208e-06,3.3243693093406142e-06,0.3762782156970199,Not Calm
1.7343305298414304e-06,2.004471351943559e-06,0.8652308890121093,Calm
1.3238928162183737e-06,1.7290527749981202e-06,0.765675192430036,Calm
1.4726310749701532e-06,1.2843320728107609e-06,1.1466123957702778,Calm
8.292353646049292e-07,8.644587229827371e-07,0.9592538574239,Calm
2.9411552317380992e-06,2.2167894913662784e-06,1.3267634311661098,Not Calm
1.4330355262861373e-06,1.5590383548264846e-06,0.919179134913348,Calm
3.473474771390704e-06,4.330074428716412e-06,0.8021743802728041,Not Calm
2.393181430882936e-06,6.548969012574276e-06,0.3654287302761602,Not Calm
4.186203288844081e-06,4.237433216537023e-06,0.9879101510100474,Not Calm
4.113044449920033e-06,9.57557055918146e-07,4.295351827339701,Calm
8.909189496165392e-07,1.935834661210399e-06,0.4602247120936886,Calm
1.3298972666427883e-06,1.491302373786275e-06,0.8917690268716637,Calm
2.433931469401563e-06,1.816885747745659e-06,1.339617239235608,Calm
1.7214597749017662e-06,1.6583193427563002e-06,1.038074953669973,Calm
3.069486271311496e-06,7.897925815329549e-06,0.3886446065818635,Not Calm
2.395949275979433e-06,1.8956949032506709e-06,1.2638897070783617,Calm
2.7823573805857222e-06,1.5380258099544457e-06,1.809044661394943,Calm
1.482238192188313e-06,2.7529067539678565e-06,0.5384265885693054,Not Calm
1.2578609428408806e-06,3.6411739384151593e-06,0.3454547802757183,Not Calm
1.3858905179558472e-06,3.723699888595512e-06,0.372181045577916,Not Calm
1.0968732465325226e-06,1.4086738967219022e-06,0.7786566139154244,Calm
3.274458779087792e-06,3.937168101208782e-06,0.8316786824729362,Not Calm
4.589696686685827e-06,2.02344886274398e-06,2.268254350871898,Not Calm
2.1039295376632884e-06,3.954379145679917e-06,0.5320505343959723,Not Calm
2.054184616429239e-06,2.0411815148963875e-06,1.0063703798206851,Not Calm
2.740455152478841e-06,1.185984911814235e-06,2.310699845486811,Calm
7.769499465516124e-06,5.219381287130511e-06,1.488586297512594,Not Calm
3.755676422907879e-06,9.567963677167266e-07,3.925261998924938,Calm
3.4117316015703573e-07,3.249944661907751e-06,0.104978144445316,Not Calm
2.2768086002829517e-07,1.3156940522319909e-06,0.1730500032602938,Calm
8.72120904833462e-07,1.2296565622351944e-06,0.7092394182390033,Calm
1.768403428253307e-06,2.4183551429784502e-06,0.7312422385056887,Not Calm
3.7528578303879837e-07,1.43127599103438e-06,0.2622036458304453,Calm
8.260666043488715e-07,2.3230683239624893e-06,0.3555929009181436,Not Calm
3.046186618871572e-07,2.4382701966144723e-06,0.1249322828577894,Not Calm
7.222637410478898e-06,1.3445751264327868e-05,0.53716875081877,Not Calm
3.0874240255328816e-06,4.289457698405486e-06,0.7197702466399343,Not Calm
2.557880286976177e-06,2.617813136191046e-06,0.9771057573261046,Not Calm
3.945503782268544e-06,3.1496204039139645e-06,1.2526918410121906,Not Calm
1.1746349391347902e-06,5.484306694542632e-07,2.1418111797132995,Calm
1.7993536935914949e-06,3.7486052347484833e-06,0.4800061838766077,Not Calm
1.522915853803948e-06,2.43304205227504e-06,0.6259307570865578,Not Calm
2.335200052547013e-06,2.833479716346253e-06,0.8241456746894356,Not Calm
5.747702078736132e-06,1.7313808516340115e-06,3.319721408095549,Calm
4.2055901908917286e-06,3.7485428615829744e-06,1.12192666488966,Not Calm
2.45623984258127e-06,3.078357326564171e-06,0.7979060200014985,Not Calm
1.1847038242797603e-06,3.6976752606649546e-06,0.3203915273151149,Not Calm
6.2919740871556285e-06,1.4582173958412566e-06,4.314839546627231,Calm
5.934039415921074e-06,1.486258951674564e-06,3.992601295511261,Calm
6.659174573643494e-06,4.659710319909967e-06,1.4290962563037952,Not Calm
7.636589708366499e-07,2.679178003703216e-06,0.2850348016373322,Not Calm
7.476303286559463e-07,1.3197613700859776e-06,0.566489022638419,Calm
1.1705552427685464e-06,8.602394264190552e-07,1.360731915812383,Calm
1.995980276167992e-06,3.757559670861231e-06,0.5311905734049233,Not Calm
1.6220854676050583e-06,3.5935494647592853e-06,0.4513881006821522,Not Calm
2.5844521555286622e-06,3.3777020897972165e-06,0.7651510070516083,Not Calm
3.332164481882609e-06,6.5157621635455735e-06,0.511400569610325,Not Calm
1.6358295176286904e-06,1.8067686748861268e-06,0.9053895722050804,Calm
6.380709237245195e-07,1.4350762584186315e-06,0.4446250991760087,Calm
2.138257540458871e-06,4.796593305858949e-06,0.4457867082137294,Not Calm
2.980112747730331e-06,2.302528057708648e-06,1.2942785812112878,Calm
7.344253635462349e-06,6.049062013406772e-06,1.2141144559577988,Not Calm
1.7808420012812608e-06,3.668925542870656e-06,0.4853851571727146,Not Calm
2.407552501067589e-06,1.843003882960738e-06,1.3063198202273554,Calm
6.0823675387722605e-06,6.0964216429597e-06,0.99769469616596,Not Calm
9.521662105030512e-07,1.3052397510950266e-06,0.7294952591692326,Calm
1.594272334821662e-06,1.6795256849338667e-06,0.9492396270703288,Calm
6.457444386137626e-07,2.353580174166037e-06,0.2743668754953607,Not Calm
1.4671364206136348e-06,1.0407233990821322e-06,1.4097275240544973,Calm
1.7359384989420204e-06,1.4007932683699187e-06,1.2392538843094991,Calm
4.980750146906751e-06,1.5363917865033992e-06,3.241848980618545,Calm
1.9636122712906647e-06,2.685797700253822e-06,0.7311095214301109,Not Calm
1.5271790975436186e-06,1.5827886209851933e-06,0.964866108648822,Calm
3.8689426773853145e-06,3.792796262459315e-06,1.0200765898447244,Not Calm
7.643113615694206e-07,9.66445733327381e-07,0.7908476753660747,Calm
1.7006052392323197e-06,4.475348942144773e-06,0.3799938867822268,Not Calm
1.0900626733849305e-06,1.5262316195969976e-06,0.7142183790378829,Calm
3.774197053950555e-06,3.9622081335603645e-06,0.9525489138197124,Not Calm
6.1214538410489165e-06,9.582494644383674e-06,0.6388163070497218,Calm
1.0352559760470665e-06,1.1831147470926948e-06,0.8750258405543787,Calm
2.0942499175065133e-06,4.634198515770311e-06,0.451911999535566,Not Calm
2.0052791995818936e-06,2.3123607114917437e-06,0.867199995924621,Not Calm
1.2325680118593212e-05,4.020300167309142e-06,3.065860658569434,Not Calm
1.120433174302247e-06,1.2600715418336568e-06,0.8891821909348036,Calm
2.1550150757277646e-06,7.045460761182407e-06,0.3058728376717406,Not Calm
5.276225912099924e-06,3.74921465976983e-06,1.4072882965905824,Not Calm
3.435247597251873e-06,1.3167923123869802e-06,2.608799857757917,Calm
1.294694428404181e-06,3.7007238195139534e-06,0.3498489732136304,Not Calm
3.038995115853872e-06,3.5807681119769205e-06,0.8486992234121692,Not Calm
2.58097094744564e-06,3.647334049761647e-06,0.7076321807195879,Not Calm
2.1357980136266365e-06,5.238205561585182e-06,0.4077346695383032,Not Calm
1.5565225150527367e-05,6.418418967753637e-06,2.425087117049792,Not Calm
1.619780834373985e-06,3.158815369389944e-06,0.5127811046097355,Not Calm
4.562347294083616e-06,4.325909569626292e-06,1.054656187479608,Not Calm
2.9522083755249223e-06,3.605471345765793e-06,0.8188134344742327,Not Calm
1.5140459107840869e-06,1.6052875293775754e-06,0.943161821839564,Not Calm
7.954195020905794e-07,1.817185363330888e-06,0.4377206190086085,Not Calm
1.6009196317813468e-06,1.863563051258185e-06,0.8590638404750971,Calm
2.8322797330832346e-06,5.0596224550041975e-06,0.5597808449683791,Not Calm
3.6912537957046687e-06,1.2745751778295814e-06,2.8960659676350704,Calm
4.780211606152087e-07,1.6454246798776788e-06,0.290515370567278,Calm
2.416964040219585e-06,3.77192205895443e-06,0.6407778322146888,Not Calm
1.4696243316339198e-06,1.4787029874071794e-06,0.9938603926207124,Calm
2.2434942945390857e-06,3.7275110649175753e-06,0.6018746169942476,Not Calm
9.491035524913238e-07,5.132911728350508e-06,0.1849054888766466,Not Calm
2.094174564124563e-06,1.139903248994817e-06,1.8371511494253885,Calm
1.6313066353688077e-06,2.217630855737023e-06,0.7356078362404674,Calm
3.833702698191904e-06,3.2193022253568005e-06,1.190848957266511,Not Calm
1.2959773319024306e-06,7.774923660858635e-07,1.6668682400404526,Calm
8.005078970439705e-07,3.2983191207427684e-06,0.2427017725512561,Not Calm
1.2904694708983991e-06,2.226932725214367e-06,0.5794829166984276,Not Calm
2.0859072876355505e-06,2.555489171565384e-06,0.8162457938954256,Not Calm
3.881815526577069e-06,1.8783018440160735e-06,2.066662256092557,Not Calm
2.101508485193267e-06,1.21212619716705e-06,1.7337373700072305,Calm
2.3319902299171727e-06,1.7554938720190544e-06,1.3283955399030074,Calm
1.1090489510999578e-06,3.262084434157319e-06,0.339981681493923,Not Calm
1.69995319795091e-06,2.3859970868507407e-06,0.7124707768166914,Not Calm
1.7326298495267735e-06,1.20426831892045e-06,1.4387407044635754,Calm
2.500529338478338e-06,2.7743205673807693e-06,0.9013123313428352,Not Calm
3.6943377438944623e-06,3.160336568774562e-06,1.1689697168320785,Not Calm
1.964438924786791e-06,4.173112109362059e-06,0.4707371557020292,Not Calm
2.4171633145726227e-06,4.284109434086196e-06,0.5642160527788211,Not Calm
2.4528637961374936e-06,5.67587818563653e-06,0.4321558208110862,Not Calm
1.1058031785395909e-06,2.8426292377776505e-06,0.3890071782291597,Not Calm
4.852191288004643e-06,5.155832902700423e-06,0.9411071653356444,Not Calm
4.105140461062444e-06,5.2074265313949775e-06,0.7883242204787764,Not Calm
4.172946036639496e-06,1.6953181718633195e-06,2.461453021560562,Calm
7.093418226283601e-06,5.293024740754565e-06,1.3401445437552166,Not Calm
2.011582735659537e-06,9.387907987205364e-07,2.1427380183115257,Calm
1.5607449624149718e-06,1.3522912147745583e-06,1.1541485630927246,Calm
3.659328824089561e-06,3.0603062127148457e-06,1.1957394357747335,Not Calm
1.936117507052372e-06,3.715850367786848e-06,0.5210429149238104,Not Calm
1.7639426409634757e-06,1.9150664582093965e-06,0.9210869071419991,Not Calm
9.951602875997136e-06,1.441791429335564e-05,0.6902248600952802,Not Calm
1.43133611968607e-06,9.86705519475908e-07,1.45062137733488,Calm
5.569244262922437e-07,1.0923935614938358e-06,0.5098203119493453,Calm
1.5797104261532547e-06,3.2238050257124698e-06,0.4900142575477667,Not Calm
4.799623860192377e-06,1.149117968867172e-06,4.1767894944014845,Calm
2.332612018681227e-06,4.651128162785466e-06,0.501515317798569,Not Calm
9.882840373352554e-07,6.897718566100004e-07,1.4327694408878076,Calm
1.3657462221337038e-06,1.3465803452099849e-06,1.014232999161094,Calm
8.556659345378202e-07,1.71779222921718e-06,0.498119574640152,Calm
4.011010202145878e-06,1.099729033610545e-06,3.6472713546329145,Calm
2.544246701146092e-06,9.44192111858065e-07,2.6946282109255257,Calm
6.173265646096468e-07,1.6993465607285666e-06,0.3632729067018432,Calm
6.898135772960508e-07,4.329715847816527e-06,0.1593207502621502,Not Calm
3.311678122209989e-06,2.651107610250449e-06,1.2491677476257312,Not Calm
1.66433365275647e-06,1.0273026148960023e-06,1.6201006681219794,Calm
4.483125859680104e-07,8.135289459174428e-07,0.5510714624449335,Calm
2.668362957406962e-06,1.1428816632960846e-06,2.334767494397776,Calm
3.248917505402329e-06,3.971353228725552e-06,0.818088273262195,Not Calm
1.1546832493354903e-06,1.200262253222591e-06,0.9620257958086031,Calm
9.99984692275002e-07,9.192080283295848e-07,1.0878763690654525,Calm
5.463595586694492e-07,1.573222043412622e-06,0.3472869967447761,Calm
1.0360071426918265e-05,6.98200482051031e-06,1.4838247313271051,Not Calm
1.3592716678226395e-06,9.591058517672829e-07,1.4172279997228634,Calm
7.299977982282549e-06,5.91480268708937e-06,1.234187912678253,Not Calm
1.1607216770460086e-06,2.599919409528226e-06,0.4464452524152008,Not Calm
8.289393967987107e-07,4.487397356335153e-06,0.1847260964372684,Not Calm
5.07718002779326e-06,1.017407768332e-06,4.99030986967703,Calm
7.911230413381544e-07,3.947413304528802e-06,0.2004155583177753,Not Calm
2.866642914552268e-06,1.6893614724967275e-06,1.6968795377555417,Calm
3.060453115330999e-06,3.8290071052389776e-06,0.7992811272519142,Not Calm
3.4451322766505256e-06,1.5075112461727787e-06,2.285311161291113,Calm
2.234795266591972e-06,3.272467936212532e-06,0.6829082240538208,Not Calm
3.488572632170613e-06,1.648235579765385e-06,2.116549766913288,Calm
7.977303467252484e-07,2.692289240576624e-06,0.2963018737743028,Not Calm
2.868951259076216e-06,1.039618149076476e-06,2.759620214041849,Calm
1.101969415457161e-06,8.829142081746216e-07,1.2481047481786758,Calm
1.1113645801143375e-06,3.8178925438798445e-06,0.2910937296797093,Not Calm
1.0102948741773635e-06,8.228117958492213e-07,1.2278565757976787,Calm
1.1210310275568546e-06,2.181328093605818e-06,0.5139213265729998,Not Calm
2.3028063940298e-06,2.9753439386406475e-06,0.7739630918373384,Not Calm
3.3741156457052035e-06,1.1521159317081028e-06,2.9286251086753143,Calm
