Window,Alpha,Beta,AlphaBetaRatio
83,6.814989125559014e-07,1.3567964871521588e-06,0.5022852867096745
84,5.833368594564664e-07,1.841427487754011e-06,0.31678513725672813
85,7.308184165066663e-07,1.9755480208698877e-06,0.3699319929387831
86,7.352263586771269e-07,1.983530210894127e-06,0.37066557123206345
87,1.0923437661300529e-06,1.7397397044415e-06,0.6278777010959364
88,1.9711333078915232e-06,1.513803401476065e-06,1.3021065390456443
89,1.2997552887589805e-06,1.8261846845860599e-06,0.7117326630376354
90,6.385393298647854e-07,1.622405374094531e-06,0.39357569942786713
91,4.3483479639028257e-07,1.5933294348142709e-06,0.272909535774044
92,1.2410683216004113e-06,2.1317141089536856e-06,0.5821926666374451
93,1.6087908837229255e-06,1.9291760034623372e-06,0.8339264436399743
94,9.110097928072302e-07,6.355465465480581e-06,0.14334273355041233
95,5.442486764733704e-06,2.605029543662618e-05,0.20892226646618678
96,5.818628246081284e-06,2.4060424312702318e-05,0.24183398307773948
97,1.3549511902261763e-06,3.0597616447080345e-06,0.44282900028164357
98,1.7444222458543323e-06,2.6874426295502977e-06,0.6491012037515512
99,1.8395322213105835e-06,2.2444615987014438e-06,0.8195872998561721
100,1.403220152350656e-06,2.862105714868239e-06,0.4902754447751959
101,8.990699312354434e-07,3.2748612057295782e-06,0.2745368046934213
102,9.476246380218198e-07,3.101163528837364e-06,0.30557067668633625
103,1.0416311457785394e-06,2.1327448516998018e-06,0.4883993249114433
104,2.3680215891149927e-06,2.0722632082352977e-06,1.1427224011430273
105,2.607656460818472e-06,2.0180023300891457e-06,1.2921969523708519
106,1.3529072614131898e-06,2.11500017353349e-06,0.6396724115407111
107,1.6919624041906915e-06,1.9716572854234064e-06,0.8581422424168146
108,1.6687498072966565e-06,1.3802889862760923e-06,1.208985816657719
109,1.1115303399309514e-06,1.5029004618376236e-06,0.7395901246659164
110,1.3561312378159622e-06,2.156224760339495e-06,0.628937791068887
111,1.326057807104004e-06,1.7288695248418792e-06,0.7670086076769062
112,1.4478739964146538e-06,1.114835779231492e-06,1.298732982370498
113,2.0074323249572234e-06,1.4497117460649337e-06,1.384711361004113
114,1.4890913914483592e-06,1.8023708592594904e-06,0.8261847908815819
115,8.032319985916176e-07,1.9326732776703335e-06,0.4156067183584401
116,5.497377249210552e-07,1.5994960616688995e-06,0.3436943285421184
117,7.721215480368578e-07,2.1623293039737517e-06,0.35707861268767715
118,9.460456882476947e-07,2.6106850308113398e-06,0.36237450212586
119,9.221824613006733e-07,1.9360917616260264e-06,0.4763113399781106
120,1.4602654674709944e-06,1.968331913840225e-06,0.7418796886862489
121,1.2280981955880599e-06,1.3871067931513199e-06,0.8853667227726468
122,1.0943011522669418e-06,1.1754862783445933e-06,0.9309348585574453
123,1.4032864850121947e-06,3.263314617087158e-06,0.4300187538352558
124,1.4128676054406267e-06,3.1319873077050555e-06,0.45110898181637166
125,2.3862437240642186e-06,1.6748868406533129e-06,1.4247193697775016
126,2.010165888881839e-06,1.5701335678824367e-06,1.280251521272074
127,8.623443792363356e-07,1.2170172384402426e-06,0.7085720333275937
128,8.638332300969414e-07,3.0556483788451533e-06,0.2827004690976313
129,3.307747745969532e-06,5.368659046774548e-06,0.6161217758756358
130,3.885733763376983e-06,4.506308572459365e-06,0.8622875466462571
131,2.355991977951582e-06,4.376140634124971e-06,0.5383720896855211
132,1.8330372880962558e-06,5.150065906231386e-06,0.3559250156154991
133,9.634156027686225e-07,6.953453848902632e-06,0.13855209564965548
134,7.771132940422646e-06,3.946972118603478e-05,0.1968884680941764
135,7.824352532407466e-06,3.889330062487177e-05,0.20117481434331885
136,5.973761095290177e-07,2.9135869038902803e-06,0.2050311623557166
137,5.031672240682722e-07,1.7296877537027486e-06,0.29090061081321783
138,3.162409142959509e-07,8.720406651076981e-07,0.3626446872828972
139,1.1172919614818074e-06,1.301546944170729e-06,0.8584338555638358
140,1.1175238867509556e-06,1.273974117728038e-06,0.8771951260233682
141,3.705787582573991e-07,1.257223117432254e-06,0.29475973923727017
142,6.240305843711772e-07,1.7334108971179602e-06,0.36000153535939805
143,2.18667983234699e-06,1.836305652657975e-06,1.1908038453085754
144,2.575276482883329e-06,1.6645342513562766e-06,1.5471453836320712
145,1.3138102902148858e-06,2.1498280940398336e-06,0.6111234167314508
146,8.444845627482067e-07,2.1339485170680605e-06,0.395738020853702
147,1.058635099058704e-06,2.516297890590762e-06,0.4207113565596813
148,1.7595309256536753e-06,3.7808916592165474e-06,0.4653745952663119
149,3.2548531816994996e-06,4.27305090050088e-06,0.76171645447003
150,3.986412170820866e-06,3.946988922550902e-06,1.0099881831551951
151,2.244231357652732e-06,2.6068880869893283e-06,0.8608851944406154
152,1.252940032299683e-06,1.9023313369070507e-06,0.6586339655933989
153,1.717911119259497e-06,2.7692712922757253e-06,0.6203477153181897
154,1.172935349915023e-06,2.7283210774227778e-06,0.42991103929124036
155,6.69459133830479e-07,1.9370526013776513e-06,0.3456071008884079
156,1.0526625223579967e-06,1.9173553838958323e-06,0.5490179500365314
157,1.009382069746382e-06,1.8894144087183731e-06,0.5342301112391038
