Window,Alpha,Beta,AlphaBetaRatio
354,4.843410803254803e-07,1.3490524781482235e-06,0.35902315749073815
355,1.5631280069502577e-06,1.6857574123192998e-06,0.9272556036397159
356,2.443698088121667e-06,9.25949100525513e-07,2.639127881580932
357,1.355859545453112e-06,7.880506040770857e-07,1.720523451715398
358,6.238596846180908e-07,9.905229150012876e-07,0.6298286240225748
359,5.165223109861278e-07,8.579244549875101e-07,0.6020603655524046
360,1.1835991386220206e-06,1.200096502315172e-06,0.9862533024124931
361,1.1911182515971237e-06,1.6382303101904332e-06,0.7270761895857392
362,1.0274138301228665e-06,1.4061284126996697e-06,0.7306685654337236
363,2.93042181921145e-06,1.029401440540967e-06,2.8467240318523994
364,3.4500228540779098e-06,1.4631772025285353e-06,2.357898173998256
365,3.180976826734325e-06,1.2881848740951963e-06,2.469348065407615
366,1.3983052431641665e-06,1.1661707576830004e-06,1.1990570282712123
367,1.2788309156575036e-06,1.1699099807198662e-06,1.0931019794109427
368,1.2627170811529848e-06,1.210052731794994e-06,1.0435223589635374
369,2.0869795387803738e-06,9.867873765717944e-07,2.1149232229041734
370,3.3323789639780487e-06,8.796752002945568e-07,3.788192463379905
371,1.1479938740910595e-06,1.4126223176023779e-06,0.8126686516177458
372,1.2335084842904438e-06,1.8319514965129869e-06,0.673330318318119
373,1.348876714519654e-06,1.1960959837261774e-06,1.1277328348829676
374,1.758016873564801e-06,9.167926115706052e-07,1.9175731254564221
375,2.5826602569636746e-06,1.0596776066692692e-06,2.43721320589323
376,2.0651043992954755e-06,1.3266595836722477e-06,1.5566196669526802
377,1.5583594551356076e-06,2.2404365090690446e-06,0.6955606413426746
378,9.412790044999308e-07,2.135582669167536e-06,0.4407598067214356
379,1.3657462221337038e-06,1.3465803452099847e-06,1.0142329991610939
380,9.99984692275002e-07,9.192080283295847e-07,1.0878763690654525
381,9.017169830571089e-07,1.0088917728981935e-06,0.8937697851046909
382,7.751034182425396e-07,1.6636962843762272e-06,0.4658923780268889
383,1.954417672451836e-06,1.9296633860012594e-06,1.012828292556182
384,2.1381686682683836e-06,1.4887357420995417e-06,1.4362311643387808
385,7.643113615694206e-07,9.66445733327381e-07,0.7908476753660747
386,1.8064017324560308e-06,1.3613810900474834e-06,1.3268891022961289
387,3.0956360098790903e-06,1.58796492538131e-06,1.9494360110855413
388,3.494227150110691e-06,2.227999557624524e-06,1.5683248850534826
389,3.0154993895212505e-06,2.1103717594352944e-06,1.4288948741088894
390,2.2573196293132e-06,1.3793544729864403e-06,1.636504374706436
391,3.872897140832706e-06,1.4214762028756253e-06,2.7245599560498395
392,2.5442467011460916e-06,9.44192111858065e-07,2.6946282109255257
