Window,Alpha,Beta,AlphaBetaRatio
413,7.954195020905794e-07,1.8171853633308878e-06,0.43772061900860854
414,2.997542959297183e-06,1.9331138163312105e-06,1.5506293183430429
415,3.0900664764413548e-06,2.017617684940895e-06,1.53154212490553
416,2.1169853608277202e-06,2.3387136926876407e-06,0.905192186391524
417,3.060453115330999e-06,3.8290071052389776e-06,0.7992811272519142
418,2.332612018681227e-06,4.651128162785466e-06,0.501515317798569
419,2.336385617090295e-06,3.7476195780852403e-06,0.6234319061498812
420,3.7643679007587356e-06,3.724977719353627e-06,1.0105746085944223
421,3.833702698191904e-06,3.2193022253568005e-06,1.190848957266511
422,4.814765399172315e-06,3.933806552579691e-06,1.2239456452211441
423,6.981835851121404e-06,5.172271853827733e-06,1.3498586401552937
424,2.907244914903466e-06,4.384682033676105e-06,0.6630457790495791
425,1.8909794538788326e-06,3.61672721157155e-06,0.5228427092396496
426,9.196310234782143e-07,3.7279080220364627e-06,0.24668822783236025
427,8.794371823587698e-07,2.9015943449553203e-06,0.3030875711099139
428,8.148247717378605e-07,3.3387322822471747e-06,0.2440521440040208
429,1.964438924786791e-06,4.173112109362059e-06,0.47073715570202923
430,1.2332738283006034e-06,4.262652346462201e-06,0.2893207627697253
431,2.1039295376632884e-06,3.954379145679917e-06,0.5320505343959723
432,2.555294374681961e-06,6.56665794103115e-06,0.3891316401171809
433,2.235901013430197e-06,7.764168419086053e-06,0.2879768821003232
434,2.245609203383318e-06,5.060932213254319e-06,0.44371453889506446
435,2.4245827918805644e-06,4.657348659747067e-06,0.5205929315183029
436,1.9465281093651857e-06,2.9301830740976825e-06,0.664302557260726
437,1.3534472350347971e-06,3.264506601295915e-06,0.41459473063939206
438,2.9946334140463267e-06,2.8663074580110514e-06,1.0447704783646348
439,3.881815526577069e-06,1.8783018440160737e-06,2.066662256092557
440,6.913379588981288e-07,3.9564975356950085e-06,0.17473483874587745
441,8.066011675512189e-07,5.28580775513761e-06,0.15259752244436667
442,2.358073693442712e-06,3.2783778885267716e-06,0.7192806240229911
443,2.5862852389691126e-06,3.786883427590145e-06,0.6829587676573778
444,3.5979341136306083e-06,4.6226106623524245e-06,0.7783337980273763
445,3.50764826615764e-06,4.558375486454593e-06,0.7694952459666314
446,2.6143486457860854e-06,3.832165559633213e-06,0.6822118212544847
447,1.9231562574447487e-06,3.3550285390489635e-06,0.5732160650978838
448,1.5958165531849e-06,3.5253923092326504e-06,0.4526635373333106
449,1.2578609428408806e-06,3.6411739384151585e-06,0.34545478027571835
450,2.006001485505836e-06,4.421639212702824e-06,0.45367823764156084
451,2.4088823395113592e-06,3.744562226154928e-06,0.6433014579610551
452,1.5797104261532547e-06,3.2238050257124698e-06,0.4900142575477667
453,2.00185369588221e-06,3.107446825342095e-06,0.6442117302077497
454,3.3432090458280574e-06,2.7057183547545557e-06,1.2356086656075225
455,3.1218405215799307e-06,3.1180465484088183e-06,1.0012167788749173
456,2.134291845220686e-06,3.207595225339408e-06,0.6653869005540898
457,1.936117507052372e-06,3.7158503677868478e-06,0.5210429149238104
458,2.9542084490886645e-06,3.8037100905803184e-06,0.7766649872724531
459,1.756872893407864e-06,2.893538150086963e-06,0.6071711525058214
460,2.416964040219585e-06,3.77192205895443e-06,0.6407778322146888
461,3.969852354095985e-06,4.301311217623955e-06,0.9229400415924641
462,4.2555267029548135e-06,3.2113717077104297e-06,1.3251429888160848
463,1.9931174838898738e-06,2.911719238300254e-06,0.684515683268067
464,3.1031737920114968e-06,2.933935814667602e-06,1.0576829174305127
465,3.2489175054023294e-06,3.9713532287255514e-06,0.818088273262195
466,2.291931135574699e-06,3.534315919583273e-06,0.6484794194190027
467,1.7431034063461162e-06,2.488797594052813e-06,0.7003797377944295
468,1.2910124475714757e-06,3.054695709527397e-06,0.4226320950872101
469,1.8725443697395305e-06,3.1679859640623763e-06,0.5910835436083582
470,3.3871312866042254e-06,3.3177245002858626e-06,1.0209199969172795
471,5.7504426976591325e-06,2.831160373278915e-06,2.031125736264542
472,3.6593288240895612e-06,3.0603062127148457e-06,1.1957394357747335
473,1.3076663587338354e-06,2.8374274164294915e-06,0.46086336910755304
474,1.0658035816114633e-06,3.098202027137872e-06,0.34400712809424366
475,7.647733865123422e-07,2.1760682941854665e-06,0.35144732752912416
476,7.425213142143217e-07,1.999424197067109e-06,0.3713675743764141
477,1.1607216770460086e-06,2.599919409528226e-06,0.4464452524152008
478,5.912786561200612e-06,3.2988795114562117e-06,1.792362085570853
479,1.2325680118593212e-05,4.020300167309142e-06,3.065860658569434
480,2.749236233275254e-06,3.4206373720599966e-06,0.8037204574010698
481,1.1847038242797605e-06,3.6976752606649546e-06,0.32039152731511494
482,1.6605453132882933e-06,2.4878726339908076e-06,0.667455918201329
483,2.174255743822948e-06,3.4932892461847974e-06,0.6224093084182953
484,2.2447976083727655e-06,4.440507147285562e-06,0.5055273044082337
485,3.652513980903981e-06,2.925660906585948e-06,1.2484406421406582
486,1.778298421476279e-06,2.534501910433633e-06,0.7016362521391931
487,6.898135772960508e-07,4.329715847816527e-06,0.1593207502621502
488,9.953537352175958e-07,3.7175153153104903e-06,0.26774704360147683
489,6.457444386137626e-07,2.353580174166037e-06,0.27436687549536076
490,7.151492514216328e-07,2.7775411601287324e-06,0.25747566289476237
491,1.3398722232242058e-06,3.28354119010997e-06,0.40805707790720047
492,2.9103771783439455e-06,4.782746228293379e-06,0.6085159110318198
493,4.138361832570007e-06,3.91692630667747e-06,1.0565329823834164
494,3.6023500196605824e-06,2.8905995803263517e-06,1.246229344312668
495,2.3486649228549744e-06,3.2676841492424963e-06,0.7187551842791887
496,2.2792737176665656e-06,3.784203686700651e-06,0.6023126412769301
497,4.186203288844081e-06,4.237433216537023e-06,0.9879101510100474
498,4.346873732793689e-06,5.091425210491914e-06,0.8537636424151089
499,2.3527959023950887e-06,4.552244740220067e-06,0.5168430162832915
500,3.6943377438944623e-06,3.160336568774562e-06,1.1689697168320785
501,3.442137113732707e-06,3.236610283174531e-06,1.063500641898904
502,1.2832175120945774e-06,2.556127572401704e-06,0.5020162240528876
503,1.3314112703372789e-06,1.7844943019921257e-06,0.7461000401351542
504,1.3728667945029593e-06,2.3706267123072927e-06,0.5791155509113327
505,1.4498010113551728e-06,2.543636860989391e-06,0.5699716943051564
506,2.923534217629319e-06,3.1341039916337496e-06,0.9328134055007331
507,4.562347294083616e-06,4.325909569626292e-06,1.0546561874796079
508,2.450448847445657e-06,2.7300810202059024e-06,0.8975736724695609
509,1.4912050324794838e-06,3.2830612748750954e-06,0.4542117577553337
510,9.491035524913238e-07,5.132911728350508e-06,0.18490548887664662
511,3.249262137360996e-06,4.255844101699451e-06,0.7634824161118813
512,4.782620740357722e-06,3.4747882963022113e-06,1.3763775898080686
513,1.8912554124453185e-06,4.471860121064262e-06,0.42292365173426244
514,1.290754576948289e-06,5.338359310189936e-06,0.24178862866807754
515,1.3967405633108073e-06,6.926952259444844e-06,0.20163854332998507
516,2.7992429246677657e-06,5.157777297590854e-06,0.5427227201095449
517,1.362497824366183e-06,3.1448738165866542e-06,0.43324403579568566
518,9.226689757788327e-07,3.2909646289377078e-06,0.28036429430621423
519,6.860662104184431e-07,3.2922913027136043e-06,0.2083856339968966
520,1.178115270098973e-06,2.700212826024223e-06,0.4363045974541283
521,2.1089513586434354e-06,3.4748390402668356e-06,0.6069205894732572
522,3.0006033788823545e-06,3.0514205228522797e-06,0.983346397656648
523,2.300568631954498e-06,2.7815496441108085e-06,0.8270816366068965
524,2.6793242853401373e-06,3.2993842702085815e-06,0.812067969630817
525,2.5844521555286622e-06,3.3777020897972165e-06,0.7651510070516083
526,3.868599808194711e-06,3.302900891062555e-06,1.171273355087009
527,2.1647738933321073e-06,3.4762486550783606e-06,0.6227327524944586
528,1.5668165596931876e-06,3.1943599578574927e-06,0.4904946782340948
529,2.2442587397409757e-06,2.236250103111875e-06,1.0035812794901413
530,2.3028063940297994e-06,2.9753439386406475e-06,0.7739630918373384
531,2.757116883171178e-06,4.100963729037951e-06,0.6723095021905918
532,3.550725943729204e-06,5.798067840662576e-06,0.6123981369841032
533,3.5162717165483225e-06,5.740776132117188e-06,0.6125080713174453
534,3.0355649265393485e-06,6.696272125130678e-06,0.4533216198229264
535,3.473474771390704e-06,4.330074428716412e-06,0.8021743802728041
536,3.882914846911518e-06,2.869489648888027e-06,1.3531726272008715
537,1.7491109485261746e-06,2.572295372501344e-06,0.679980599127428
538,1.7047180758626008e-06,3.309490298455077e-06,0.5150998861239722
539,2.612019537114213e-06,5.7077413639857725e-06,0.45762752208698776
540,3.8689426773853145e-06,3.792796262459315e-06,1.0200765898447244
541,5.2085575811167505e-06,4.447505483690354e-06,1.171118866568526
542,4.11114177917873e-06,3.7008331049854335e-06,1.1108692725539462
543,3.9455037822685435e-06,3.1496204039139645e-06,1.2526918410121906
544,4.928432390447886e-06,2.579435866033038e-06,1.9106628915831168
545,4.589696686685827e-06,2.02344886274398e-06,2.268254350871898
546,2.054184616429239e-06,2.0411815148963875e-06,1.0063703798206851
547,1.0559990991333157e-06,2.429832068739647e-06,0.4345975644650464
548,1.1617703728122624e-06,3.630529335091432e-06,0.32000027147088295
549,2.5873067445010197e-06,2.441643467474197e-06,1.0596578816552225
550,1.9854298341113426e-06,1.7653688162112778e-06,1.1246544154848876
551,1.7160522590713067e-06,2.537934703884474e-06,0.6761609179482739
552,2.1261471038605094e-06,1.9490832516848427e-06,1.0908446840444643
553,1.8177432201694039e-06,2.3556873247121903e-06,0.7716402771711179
554,8.526349892621017e-07,2.709077528165284e-06,0.3147325908533694
555,7.332082743001465e-07,3.170558586827909e-06,0.23125523601622172
556,2.1332810787854983e-06,2.3071159609902893e-06,0.9246527330467709
557,1.417396079050883e-06,2.0584597982498878e-06,0.6885711735813155
558,1.340516685179119e-06,2.238479320560944e-06,0.5988514938986333
559,3.7220518511868155e-06,3.068079495860564e-06,1.2131536540068755
560,2.610719098837032e-06,3.648028433306189e-06,0.7156520697594867
561,1.0515980770311038e-06,1.6555129111179375e-06,0.6352098313271256
562,1.3730568883367773e-06,1.4824849380679596e-06,0.9261860630612586
563,1.4687074863490757e-06,2.102872720877847e-06,0.6984290926252359
564,2.7076568633900585e-06,2.693023184390349e-06,1.0054339223978952
565,6.223909260112196e-06,2.9562410831083175e-06,2.1053456349264024
566,6.719876052467942e-06,2.3225810756445024e-06,2.893279430774324
567,1.306156743319758e-05,6.518027015119186e-06,2.0039142830951797
568,2.2915266032960784e-05,1.119412735090326e-05,2.0470792688553554
569,6.960557790776858e-06,5.305506529653823e-06,1.3119497171236212
570,1.6826991838526495e-06,4.16983856725716e-06,0.40354060635961186
571,1.1604503916615807e-06,3.168914456183385e-06,0.36619808066993953
572,1.619780834373985e-06,3.1588153693899438e-06,0.5127811046097355
573,5.197883854503703e-06,5.492546697174887e-06,0.9463522371466146
574,7.876909394992745e-06,4.824216933770241e-06,1.632785072299133
575,6.659174573643494e-06,4.659710319909967e-06,1.4290962563037952
576,3.988746782220404e-06,4.208074266139534e-06,0.9478793695054388
577,2.6550810402241283e-06,2.5658321825349146e-06,1.0347835911860146
578,3.132093022422752e-06,4.476115552352304e-06,0.6997346216356644
579,1.6568384196963798e-06,4.214953265763277e-06,0.39308583398880137
580,1.4509881099338694e-06,2.3742614135963887e-06,0.6111324143266936
581,1.6398455702678152e-06,1.8915198326007682e-06,0.8669460092380261
582,1.758174953035113e-06,4.469067680242698e-06,0.39340978450781333
583,2.9467062558432357e-06,4.934791549665862e-06,0.5971288201712915
584,2.6782903623759406e-06,3.422403717827843e-06,0.7825758102190873
585,4.3324409850191295e-06,3.0299372023430357e-06,1.4298781445598523
586,3.0124405984266613e-06,2.308430773565227e-06,1.3049733320675392
587,1.1001387483295608e-06,2.362389021357369e-06,0.4656890708446693
588,2.2018402842459625e-06,2.9217669246815604e-06,0.7535988807477989
589,2.9411552317380992e-06,2.2167894913662784e-06,1.3267634311661098
590,2.557880286976177e-06,2.617813136191046e-06,0.9771057573261046
591,1.6468155627429912e-06,3.7361052277290223e-06,0.4407840417664044
592,1.747320777900166e-06,4.023745501500315e-06,0.43425230975682994
593,1.4937901655971078e-06,3.0434138106462907e-06,0.49082716269855226
594,9.350136271089142e-07,3.687332383003381e-06,0.25357454386776307
595,1.2545849387967762e-06,3.250359622693476e-06,0.3859834247378261
596,2.6234085067658676e-06,2.7217800431945457e-06,0.9638576465153225
597,5.276225912099924e-06,3.74921465976983e-06,1.4072882965905824
598,1.8301370448044234e-06,2.911274914014818e-06,0.6286376583654746
599,1.1345423736402527e-06,4.175975711999218e-06,0.27168318301762795
600,1.3183013863643454e-06,3.7014164816413892e-06,0.3561613217272286
