Window,Alpha,Beta,AlphaBetaRatio
110,8.9841887197586e-06,2.1381304631339523e-05,0.42018898634417645
111,9.324358197235747e-06,1.3496752906998909e-05,0.6908593690264927
112,1.2493085559046836e-05,2.2286393905807504e-05,0.5605700775032664
113,8.76350507159413e-06,2.9778248001843222e-05,0.29429216490680327
114,1.5868022740562818e-05,3.5679798903744315e-05,0.44473408562001715
115,3.134482983298215e-05,3.0174721772611855e-05,1.0387777580581488
116,2.0174697895612693e-05,2.9123342072409758e-05,0.6927329234897585
117,2.9099486153466798e-05,6.641371406069572e-05,0.4381547781964532
118,7.750726985208924e-05,0.00026737838396933346,0.28987859340558664
119,0.00014928459889401626,0.000461995514145744,0.3231299749090681
120,4.61507332230846e-05,8.95163692626579e-05,0.515556356934782
121,5.008052924372936e-06,3.5244973438285508e-06,1.4209268544753237
122,5.177372780990525e-06,5.241201095517236e-06,0.9878218153885943
123,5.801598237386494e-06,5.949513376222561e-06,0.9751382794721977
124,4.679378809306947e-06,9.293637858425027e-06,0.503503459096474
125,3.5537972138056983e-06,1.10615338686626e-05,0.32127526399151835
126,3.131584824884937e-06,8.91213728166356e-06,0.35138426686133684
127,3.0410744355939494e-06,7.412338756150803e-06,0.41027191762794807
128,3.0282656431551606e-06,8.780959639242385e-06,0.3448672773328494
129,3.945904637666963e-06,8.919782993405234e-06,0.4423767529528839
130,4.254509395796641e-06,1.005899760184275e-05,0.4229556029536422
131,6.260598154399963e-06,1.0268852291179334e-05,0.609668731896908
132,7.515220683029648e-06,1.1341932769693288e-05,0.6626049400602184
133,8.185464286201452e-06,6.541282620706402e-06,1.2513546288751383
134,2.973205084901455e-05,1.3549226047477549e-05,2.1943726338929705
135,4.004912784428509e-05,2.1301150941311785e-05,1.8801391509138214
136,2.7375825887812527e-05,1.5982891936478564e-05,1.7128205581701577
137,0.00012417161518211707,4.818231762652699e-05,2.5771200161976813
138,0.00015993015375673054,7.270973100645379e-05,2.1995701475299776
139,2.7811383222049436e-05,3.2017800841950055e-05,0.8686225315515946
140,3.0259221148779417e-05,2.9614921033969413e-05,1.0217559288465083
141,2.980671815552124e-05,3.385827985404245e-05,0.8803376392425475
142,1.2790119253290526e-05,2.3891900242687673e-05,0.5353328585575797
143,2.7486734016693456e-05,1.4720777804179504e-05,1.8672066369271234
144,5.060207306348053e-05,3.1020332171465414e-05,1.6312550356900344
145,3.6525272889601914e-05,7.705041378195522e-05,0.4740438252929399
146,5.213937947345342e-05,8.812881733506373e-05,0.5916269053653666
147,4.843941918198468e-05,6.251776006391416e-05,0.7748105359575153
148,3.2470397945073614e-05,6.360289738014936e-05,0.5105175909047143
149,3.52336313537453e-05,9.131877079574915e-05,0.38583120476458943
150,4.218859201827495e-05,0.00011976402663938575,0.35226430842465306
151,3.216178588263268e-05,9.512496027558697e-05,0.33810038700102074
152,2.6720731793143605e-05,5.610781840688274e-05,0.4762390082496199
153,8.697166877236073e-06,2.9470770141114632e-05,0.2951116253695273
154,2.157452962068598e-06,1.2427635655333128e-05,0.17360124016371212
155,1.5166903597492581e-06,2.797653576511097e-06,0.5421294374983678
156,4.025915930230811e-06,3.1134786762064864e-06,1.2930603832289782
157,2.678779747430652e-06,3.496195637667932e-06,0.7661984697222146
158,1.7227034954117145e-06,4.485480331879207e-06,0.384062211390855
159,2.41470759168042e-06,6.1072167963578105e-06,0.3953859298265767
160,3.0289108567058236e-06,5.970595055353715e-06,0.5073046871584197
161,2.5083807548755206e-06,4.198414284330666e-06,0.5974590845494469
162,2.574501990640083e-06,3.9297321899288e-06,0.6551342092059278
163,4.189840197387848e-06,3.2847539368799873e-06,1.2755415711191913
164,6.60932515722733e-06,2.8565413090322604e-06,2.3137509464081365
165,6.7789335573539896e-06,3.100245559718175e-06,2.1865795553208445
166,4.086991692164373e-06,7.80627440426525e-06,0.5235521428674467
167,4.741634865138356e-06,6.954452356788633e-06,0.6818128332577876
168,5.6779041549324765e-06,4.681551768714696e-06,1.2128252415953367
169,5.923578775702172e-06,4.633443469175295e-06,1.2784398504286723
170,2.6262862803555467e-06,3.0749147683682994e-06,0.8541005127596375
